INDEX;CONC;PREC;TMAX;TMIN;VMIN;DIR;VMAX
06/10/14;64.39;0.0;24.9;11.7;0.8;6;4.2
07/10/14;1.60;0.0;24.1;10.8;0.6;6;2.2
08/10/14;6.73;0.0;26.3;16.2;1.0;3;5.3
09/10/14;0;0.0;26.5;17.4;0.9;5;4.5
10/10/14;1.20;0.0;27.5;19;0.8;3;4.1
11/10/14;0;0.0;27.7;16.3;0.9;6;6.8
12/10/14;0;12.2;27.3;15;0.5;0;2.3
13/10/14;0;0.8;26.4;17.3;1.3;3;8.5
14/10/14;0;14.0;23.6;16.1;0.8;6;5.6
15/10/14;0;14.6;23.8;17.3;0.7;4;6.0
16/10/14;0.40;2.0;22.7;17.8;0.9;6;5.2
17/10/14;1.20;0.4;25;18.5;1.5;6;7.6
18/10/14;0;5.8;25.5;17;0.5;3;2.6
19/10/14;1.20;0.2;26.3;14.7;0.5;1;2.6
20/10/14;0;0.0;22;14.8;0.6;6;3.1
21/10/14;0;1.0;22.5;17.6;0.7;3;4.5
22/10/14;0.80;0.8;20.5;10.1;3.4;5;15.9
23/10/14;0;0.0;20.6;4.9;0.8;3;8.9
24/10/14;0.40;0.0;22.6;10.4;1.4;6;7.0
25/10/14;0.40;0.0;19;7.5;2.2;1;9.5
26/10/14;0.40;0.0;17.3;11.7;2.2;4;10.3
27/10/14;0;0.0;16.4;11.5;3.2;0;11.2
28/10/14;0.40;0.0;16;10;3.6;0;10.3
29/10/14;0.40;0.0;19;7.1;0.5;0;2.9
30/10/14;0;0.0;19.9;5;0.9;6;5.1
31/10/14;1.59;0.0;20.1;4.4;1.4;6;7.4
01/11/14;0;0.0;21.9;5.3;0.7;5;3.6
02/11/14;0;0.0;19.4;5.1;0.5;3;3.0
03/11/14;0.64;0.2;18.9;9;0.7;5;4.4
04/11/14;9.93;0.0;22.6;13.7;2.0;3;10.8
05/11/14;41.96;9.0;17.6;15.5;1.3;6;7.6
06/11/14;62.15;29.6;15.6;13.4;0.5;5;2.6
07/11/14;6.09;13.8;18.1;12.5;0.8;5;4.7
08/11/14;5.58;0.2;19.2;12.6;0.8;3;4.4
09/11/14;0;0.0;20.1;11;0.7;1;3.3
10/11/14;0.80;0.0;16.9;14;1.3;3;5.2
11/11/14;0;14.2;20.4;13.7;0.4;7;2.3
12/11/14;0;0.6;16.3;12.9;0.4;4;2.7
13/11/14;0;6.6;18.6;13.3;0.4;6;3.6
14/11/14;0.40;2.2;17.7;11.1;0.5;1;2.0
15/11/14;0;0.0;16.1;10.8;1.2;3;6.3
16/11/14;0.40;18.2;15.9;10.2;0.9;6;5.5
20/11/14;0;0.4;15.5;5.2;0.4;3;2.1
21/11/14;0;0.0;11.7;5;0.3;1;1.9
22/11/14;0;1.6;13.8;10.4;0.2;7;1.4
23/11/14;0;0.2;19.5;10.5;0.3;3;2.0
24/11/14;0;0.0;15.4;8.7;0.3;5;2.0
25/11/14;0;0.2;15.5;11.1;0.2;6;1.7
26/11/14;0;5.0;16;12.3;0.6;6;5.0
27/11/14;0;7.6;18.2;11.6;0.6;7;4.1
28/11/14;0;3.4;16.9;11.7;0.6;1;3.9
29/11/14;0;0.2;17.8;9.8;0.7;1;4.5
30/11/14;0;1.0;18.3;13.1;0.8;3;4.4
01/12/14;0.32;1.2;18.6;13.7;1.1;3;6.5
02/12/14;0.64;0.0;17.7;10.3;1.9;1;10.0
03/12/14;0.96;0.0;14.6;10.3;4.1;1;12.8
04/12/14;8.01;5.6;13.8;9.5;1.1;1;5.1
05/12/14;52.54;2.8;12.9;9.7;0.9;3;5.0
06/12/14;41.96;2.2;15.6;9;1.2;1;5.4
07/12/14;5.13;1.2;11.2;9.3;2.5;3;9.5
08/12/14;5.58;0.0;14.3;5;1.5;3;6.8
09/12/14;0.80;0.0;11.8;3.9;3.0;6;13.6
10/12/14;1.20;0.0;12.1;3.4;1.9;0;10.0
11/12/14;0;0.0;12.9;1.3;0.6;5;2.7
12/12/14;0;0.0;11;0;0.5;1;2.2
13/12/14;0;0.4;13.3;7.2;0.4;3;2.3
14/12/14;0;0.6;13.5;8.8;0.3;4;1.8
15/12/14;0;0.0;13.9;9.3;0.6;0;3.3
16/12/14;0;9.8;12.3;10.3;1.0;1;5.4
17/12/14;0;1.4;13;8.5;0.5;3;2.1
18/12/14;0;0.0;14.7;5.8;0.4;7;2.2
19/12/14;0;0.0;14.4;7.6;0.4;5;2.1
20/12/14;0;0.0;16.6;10.3;0.5;3;2.7
21/12/14;0;0.0;17.2;4.5;0.5;5;2.7
02/01/15;0;0.0;12.7;0.3;0.7;6;5.9
03/01/15;0.40;0.0;8.8;4;0.4;3;2.1
05/01/15;29.49;0.0;12.7;2.3;0.8;1;5.3
06/01/15;43.03;0.0;12.7;-0.4;0.5;2;2.3
08/01/15;1.20;0.0;14.2;5.5;0.4;2;2.6
09/01/15;3.98;0.0;12;8.4;0.8;3;4.4
10/01/15;0.40;0.0;12.8;11.1;0.9;5;4.6
11/01/15;0.40;0.0;12.7;7.8;0.7;1;6.8
12/01/15;0;0.0;14.6;2.7;1.1;1;8.6
14/01/15;0;0.0;13.2;7.2;0.6;6;3.5
15/01/15;0;1.0;16.4;8.7;0.9;1;6.4
16/01/15;0;0.0;12.8;9.5;1.3;1;5.9
17/01/15;0;10.8;13.9;8.1;1.7;6;7.3
18/01/15;0;1.8;13.2;2.9;0.6;6;3.1
19/01/15;0;0.0;10.7;-0.3;0.5;3;2.3
20/01/15;0;0.2;11.8;2.9;1.6;6;9.1
21/01/15;0;1.2;12.7;7.1;1.2;7;4.6
22/01/15;0;4.8;11.8;8.6;2.3;1;11.9
23/01/15;0;0.0;11.6;8.6;4.1;1;12.2
24/01/15;0;0.0;13.8;7.8;2.7;1;11.1
25/01/15;0;0.0;10.2;5.5;2.3;0;10.7
26/01/15;0.40;0.0;9.7;1.9;3.1;1;11.4
27/01/15;0;0.0;9.1;-1.8;1.0;5;7.6
28/01/15;0;0.0;10.6;-1.9;1.6;5;8.4
29/01/15;0.80;0.0;8.2;-1.6;0.6;6;5.5
30/01/15;0;28.6;10;0.7;1.4;5;10.6
31/01/15;0;1.6;8;-0.4;0.6;5;4.1
02/02/15;0;0.0;10.6;-0.2;0.9;6;11.7
03/02/15;0;7.2;7.8;2;1.8;1;11.2
05/02/15;52.60;12.6;7.7;4.3;3.9;1;13.8
06/02/15;35.86;10.8;6.2;2.5;4.0;0;14.4
08/02/15;0;0.0;10;-1.2;1.7;1;9.7
09/02/15;3.98;0.0;9.9;-0.3;1.5;1;5.9
10/02/15;0;0.0;13.6;-1.3;0.6;5;2.6
11/02/15;0.40;0.0;17.3;0.8;0.6;1;3.0
12/02/15;0;0.0;16.7;1.6;0.7;3;4.3
13/02/15;0.40;0.0;13.6;1.2;0.6;5;3.8
14/02/15;0;0.6;13.5;6.3;0.6;5;6.2
15/02/15;0.40;0.2;10.5;7.8;1.1;3;4.5
16/02/15;0;1.2;13;8.3;5.0;6;14.3
17/02/15;0;0.0;14.3;8;4.3;1;13.6
18/02/15;0.40;0.0;11.8;6.1;4.5;1;16.8
19/02/15;0.80;0.0;14.5;1.4;1.6;3;10.3
20/02/15;0;0.0;13.3;-0.9;0.7;6;3.6
21/02/15;0;0.0;10.6;6.2;1.2;3;6.4
22/02/15;0.40;11.0;11.3;7.1;2.3;3;12.9
23/02/15;0;0.0;16;8.6;1.7;0;8.4
24/02/15;0;1.2;12.5;6.5;2.9;3;15.7
25/02/15;0;0.2;11.9;7.2;4.6;0;17.1
26/02/15;0;0.0;12;8.6;4.7;0;12.6
27/02/15;0;0.0;15;4.5;2.5;1;8.1
28/02/15;0;0.0;16.7;2.6;1.8;3;9.7
02/03/15;0;5.6;14.1;8.3;1.2;1;8.1
03/03/15;0.40;6.2;19;9.2;0.8;1;5.1
05/03/15;18.33;16.6;10;5.2;8.0;1;26.2
06/03/15;75.71;0.0;11.6;6.6;4.8;1;22.0
08/03/15;1.99;0.0;12.3;5.7;3.5;1;15.1
09/03/15;1.99;0.0;13;5.4;3.6;1;13.2
10/03/15;0.80;0.0;17;1.4;2.1;6;9.1
11/03/15;0;0.0;13.9;3.3;0.7;3;7.9
12/03/15;0;0.0;13.6;4.9;2.9;1;15.0
13/03/15;0.40;0.0;16.2;0.9;0.8;6;6.3
14/03/15;1.20;0.0;14.8;3.1;0.7;6;3.5
15/03/15;0;0.0;14;5.7;1.8;6;10.3
16/03/15;0;7.4;11.5;8.1;1.3;3;7.8
17/03/15;0;15.0;15.2;9.4;3.8;1;12.1
18/03/15;0.80;0.0;17.8;9.4;3.6;0;13.1
19/03/15;0.40;0.0;19.9;4;1.1;6;5.3
20/03/15;0.40;0.0;20.2;5.4;1.0;3;7.2
21/03/15;1.20;0.0;16.3;5.8;0.8;3;4.5
22/03/15;0.40;0.2;15.9;8.4;2.8;1;11.7
23/03/15;0.40;0.0;17.7;11;4.7;1;12.4
24/03/15;1.59;1.0;17.7;9.3;1.5;3;7.3
25/03/15;0.80;0.4;14.7;11.1;3.6;1;13.7
26/03/15;0.80;28.2;16.6;9.7;1.0;3;7.2
27/03/15;1.20;0.4;13.7;8.2;1.2;1;10.3
28/03/15;3.59;0.8;19;8;2.7;0;10.0
29/03/15;2.79;0.0;20;4.5;0.9;6;6.7
30/03/15;4.38;0.0;17.1;9.2;1.0;3;8.3
31/03/15;1.59;0.0;20.2;10.2;1.3;1;9.0
02/04/15;0;0.0;20.4;5.5;1.4;6;7.4
03/04/15;0;0.0;19.6;5.7;1.0;6;7.0
05/04/15;69.33;36.4;10.5;7.4;3.7;0;12.8
06/04/15;57.38;0.0;12.4;4.2;3.5;1;12.8
08/04/15;7.57;0.0;18.3;0.2;1.0;6;5.2
09/04/15;0.80;0.0;22.5;4.1;0.9;3;3.9
10/04/15;0.40;0.0;21.7;5.9;1.0;3;5.2
11/04/15;0;0.0;18.6;6.9;0.9;6;4.8
12/04/15;0;0.0;23.7;7.1;1.6;1;8.5
13/04/15;19.13;0.0;24.1;7.9;1.1;3;6.5
14/04/15;9.96;0.0;22.6;10;0.9;1;4.3
15/04/15;15.94;0.0;24.7;9.1;1.0;1;5.5
16/04/15;10.76;0.0;24;8.3;0.8;3;5.6
17/04/15;5.18;0.0;19.4;13.2;1.0;3;5.5
18/04/15;6.38;1.0;19.7;10.6;2.0;4;14.3
19/04/15;11.56;1.2;15.6;10.4;5.8;0;13.8
20/04/15;10.76;0.0;22.9;9;2.8;0;11.6
21/04/15;65.74;0.0;25;5.8;0.9;3;5.1
22/04/15;27.89;0.0;25;7.4;1.1;6;6.4
23/04/15;17.93;0.0;22.6;8.8;0.9;3;8.2
24/04/15;8.77;2.4;22.6;9.2;0.8;6;5.3
25/04/15;42.63;0.0;22.2;9.2;0.8;6;4.1
26/04/15;23.51;0.0;22.1;13.6;0.7;7;5.8
27/04/15;7.17;9.2;17.9;11.3;1.4;3;8.1
28/04/15;7.57;16.0;17.7;10.4;0.5;3;3.3
29/04/15;20.72;15.0;22.7;11.6;1.1;4;6.4
30/04/15;58.17;1.2;19.6;11.1;1.3;7;6.3
02/05/15;0.40;1.0;21.7;13.6;0.8;6;4.8
03/05/15;0.40;0.0;22.5;14.5;0.6;6;3.6
05/05/15;140.65;0.0;29.8;15.3;0.9;1;6.0
06/05/15;71.32;0.0;25.2;14.9;0.7;6;3.6
08/05/15;4.78;0.0;24.6;11.4;1.0;1;4.8
09/05/15;3.98;0.0;27.4;11.2;1.1;5;5.8
10/05/15;0;0.0;27.7;13.7;1.4;1;7.9
11/05/15;0;0.0;29.6;12.4;0.9;6;5.6
12/05/15;0;0.0;29.5;12.9;0.9;6;5.5
13/05/15;74.91;0.0;25.3;13.8;1.7;3;8.1
14/05/15;57.38;0.0;26.2;14.2;1.5;5;6.7
15/05/15;58.57;0.0;22.7;12.8;1.0;1;7.5
16/05/15;25.90;3.0;20.9;10.4;1.4;6;8.5
17/05/15;93.24;0.6;26.7;17.9;4.8;1;14.0
18/05/15;117.94;0.0;30.5;13.9;1.2;1;5.4
19/05/15;82.08;0.0;26.4;15.5;1.1;3;5.3
20/05/15;34.27;0.0;21.6;12;1.1;3;7.3
21/05/15;13.95;13.2;19.4;12.2;1.9;3;10.6
22/05/15;4.38;5.4;15.6;11.1;1.7;1;11.7
23/05/15;1.59;4.6;17;11.5;1.0;2;4.8
24/05/15;55.78;1.6;20.8;12.2;1.8;5;9.6
25/05/15;80.09;0.0;24.9;9.9;1.2;3;6.0
26/05/15;48.21;0.0;23.4;13.3;1.2;3;7.9
27/05/15;11.16;6.4;21.3;13.7;3.0;3;12.7
28/05/15;49.81;0.0;24.9;10.8;1.1;3;4.8
29/05/15;72.52;0.0;26.3;10.9;1.2;6;7.4
30/05/15;79.69;0.0;25.4;12.2;1.2;3;6.2
31/05/15;58.17;0.0;27.4;12;0.9;6;5.1
02/06/15;0;0.0;29.4;13.6;1.1;1;6.9
03/06/15;0.40;0.0;31;14.6;1.0;6;4.9
05/06/15;145.04;0.0;32.5;18.4;2.4;5;9.8
06/06/15;82.88;0.0;34.4;18;1.0;3;6.2
08/06/15;4.78;0.0;31.9;19.3;1.8;2;7.4
09/06/15;0.80;0.0;29.1;17.9;1.0;1;5.9
10/06/15;0;0.0;31.5;17.3;1.0;1;7.4
11/06/15;0.40;6.4;32.6;16.7;0.9;3;11.1
12/06/15;0;4.2;29.5;18.1;1.2;6;7.9
13/06/15;36.26;0.0;31.6;17.6;1.2;3;8.8
14/06/15;22.71;0.0;26;17.2;0.9;1;8.7
15/06/15;7.97;6.2;25.8;18;1.0;5;7.3
16/06/15;16.73;24.6;27.4;16.7;1.2;6;6.8
17/06/15;13.15;0.0;24.3;17.7;2.1;1;9.6
18/06/15;26.70;0.0;27.8;15.6;1.3;7;6.4
19/06/15;21.52;0.0;27.4;15.8;0.9;1;4.4
20/06/15;19.13;0.0;28.7;18;2.6;5;12.7
21/06/15;16.34;0.0;28.1;14.7;1.1;1;5.0
22/06/15;26.70;0.0;29.3;14.7;1.4;3;8.5
23/06/15;23.91;0.0;30.1;19.1;1.7;5;7.5
24/06/15;18.33;3.2;24.8;14.1;4.4;3;20.0
25/06/15;15.54;0.0;28.4;14.9;2.1;1;6.6
26/06/15;17.93;0.0;31;15.8;1.1;6;5.0
27/06/15;19.92;0.0;30.8;16.5;1.1;3;6.7
28/06/15;22.31;0.0;32.5;17;1.3;1;6.0
02/07/15;0;0.0;35.1;21.1;1.1;6;6.0
03/07/15;0;0.0;35.6;21.6;2.1;1;10.3
05/07/15;75.31;0.0;37.1;22.5;1.1;3;6.6
06/07/15;98.42;0.0;35.9;22.3;1.2;3;7.2
07/07/15;13.95;0.0;36.6;21.2;1.1;3;5.6
08/07/15;1.99;0.0;34.4;22.8;1.2;4;6.4
09/07/15;4.38;0.0;30.1;22.6;3.6;1;12.0
10/07/15;0;0.0;31.2;22.9;4.3;0;11.9
11/07/15;0;0.0;34.4;19.3;1.2;1;5.9
12/07/15;0;0.0;35;20.3;1.2;3;7.5
13/07/15;17.13;0.0;33.4;20.5;1.0;3;4.6
14/07/15;8.37;0.0;36.4;20.6;1.1;3;5.4
15/07/15;7.17;0.0;37.7;21.3;0.9;3;5.4
16/07/15;4.78;0.0;37.9;22.1;1.1;1;6.0
17/07/15;1.20;0.0;37.2;21.4;1.1;3;6.9
18/07/15;0;0.0;37.2;21.9;1.1;1;5.6
19/07/15;0.40;0.0;36.4;20.3;1.2;3;6.6
20/07/15;0.80;0.0;36.6;21.1;1.1;3;4.6
21/07/15;1.20;0.0;38.4;21.5;1.1;3;6.6
22/07/15;1.99;0.0;38.8;20.1;1.3;1;12.9
23/07/15;0.80;9.2;36.9;19.5;1.0;3;10.3
24/07/15;1.59;0.0;36.2;21.9;1.1;0;12.5
25/07/15;1.99;1.4;29.4;21.1;1.1;6;6.8
26/07/15;1.20;1.0;33.7;20;1.3;7;5.4
27/07/15;4.78;0.0;31.2;21.9;2.3;7;9.4
28/07/15;5.58;0.0;31;19.8;1.5;5;6.2
29/07/15;5.18;0.0;31.3;19.6;1.8;5;9.0
30/07/15;1.20;0.0;33.5;22.1;1.3;1;7.7
31/07/15;1.59;0.2;31.1;20.1;3.8;3;11.7
01/08/15;0;0.0;32.6;19.9;1.4;1;14.3
02/08/15;0;41.0;32;18.6;1.1;6;5.4
03/08/15;0;0.0;33.8;19.7;2.4;1;9.4
04/08/15;2.39;0.0;35;20.2;1.3;0;5.8
05/08/15;66.14;0.0;35.3;20.6;1.8;1;7.3
06/08/15;103.60;0.0;35.9;20.5;2.0;1;9.2
07/08/15;12.35;0.0;36.2;21.8;2.4;6;8.9
08/08/15;5.58;0.0;37.2;22.4;1.5;5;8.7
09/08/15;1.99;0.0;37.4;22.3;1.4;3;10.2
10/08/15;0.40;20.2;26;19;0.9;6;11.4
11/08/15;0;6.2;31.9;18.8;1.5;3;9.9
12/08/15;0;0.0;34.3;19.9;2.1;2;9.0
13/08/15;1.99;0.0;36.7;19.4;0.8;5;3.9
14/08/15;3.59;0.0;33;20.4;1.0;3;6.4
15/08/15;1.20;0.0;30.3;20;1.1;3;6.8
16/08/15;1.20;1.2;27.2;18.7;1.0;3;5.8
17/08/15;2.79;0.0;27.8;16.9;1.4;3;8.8
18/08/15;2.79;0.0;29.3;16.6;1.0;5;5.9
19/08/15;0.80;4.2;27.7;16.4;1.0;3;12.7
20/08/15;1.99;10.2;29.3;14.9;1.0;1;6.3
21/08/15;3.19;0.0;28.4;16.9;2.5;6;8.0
22/08/15;1.20;0.0;29.6;17;2.0;1;7.4
23/08/15;5.18;0.0;30.1;17;0.8;3;3.9
24/08/15;1.59;16.6;26;18.3;1.1;2;5.9
25/08/15;3.19;5.2;28.6;17.7;1.3;1;7.3
26/08/15;3.59;0.2;31.7;15;1.2;3;5.7
27/08/15;1.99;0.0;32.5;17.2;0.7;5;3.9
28/08/15;1.99;0.0;33.1;17.6;0.7;3;4.1
29/08/15;3.19;0.0;35.3;17.8;0.7;1;4.5
30/08/15;3.59;0.0;34.1;19.5;0.9;3;4.2
31/08/15;1.59;0.0;34.5;18.2;0.8;6;5.4
01/09/15;0;0.0;32.3;17.2;0.9;5;6.0
02/09/15;0.40;0.0;31;17.9;1.1;5;7.4
03/09/15;0;0.0;29.2;17;1.0;6;4.7
04/09/15;10.36;0.0;29.5;19.3;1.1;7;7.5
05/09/15;113.16;0.0;26.8;16.3;1.6;3;9.5
06/09/15;58.17;0.4;27.8;14.5;1.4;6;6.7
07/09/15;12.75;0.0;27.9;13.3;2.0;3;10.9
08/09/15;0;0.0;26.3;15.2;2.8;1;10.1
09/09/15;2.39;0.0;25;12.3;3.0;5;10.7
10/09/15;1.20;0.0;25.6;14.6;2.6;0;9.1
11/09/15;0;0.0;27.8;13.6;0.9;3;5.6
12/09/15;0;0.0;27.9;13.2;0.7;5;4.6
13/09/15;0.80;0.0;22.1;15.4;0.9;6;6.7
14/09/15;2.79;7.6;27.6;20.4;1.8;3;9.6
15/09/15;4.38;0.6;26.8;19.8;0.9;6;4.7
16/09/15;2.79;0.0;30.3;19.7;0.9;0;9.2
17/09/15;6.77;0.0;32.1;23;1.2;1;8.6
18/09/15;3.98;0.0;28.7;16.8;1.1;5;7.2
19/09/15;1.99;0.0;25.2;14;0.7;6;3.5
20/09/15;1.99;0.0;25.7;13.3;2.1;5;10.4
21/09/15;1.99;0.0;26.9;13.6;1.5;1;7.5
22/09/15;1.59;0.0;25.2;12.4;1.1;5;5.9
23/09/15;1.20;0.2;21.1;14.4;1.0;5;5.7
24/09/15;0.80;17.2;18.5;13.2;2.3;1;9.7
25/09/15;0.40;0.0;21.8;15.2;2.1;0;8.4
26/09/15;1.20;0.0;24.1;12.9;2.0;0;9.2
27/09/15;1.20;0.0;23.1;14.2;2.9;0;9.7
28/09/15;0;0.0;19.9;16.2;3.5;0;10.0
29/09/15;0.40;0.0;19.3;14.6;4.9;1;14.1
30/09/15;0.40;0.0;19.3;14.3;4.4;0;12.6
01/10/15;0;0.0;16.2;13.6;5.1;1;13.9
02/10/15;0;2.8;23.3;16.2;4.0;0;15.5
03/10/15;0.40;2.4;23.6;14.5;0.7;2;4.2
04/10/15;13.55;2.6;22.5;15.1;1.0;5;5.5
05/10/15;94.43;20.4;25.8;17.5;0.7;0;5.1
06/10/15;29.88;2.2;24.1;17.5;0.6;1;2.7
07/10/15;17.93;5.0;24.1;16;0.7;5;3.9
08/10/15;0.80;1.2;23.3;14.1;2.0;3;8.9
09/10/15;5.18;0.0;23.1;11.7;1.7;3;9.2
10/10/15;0.40;1.4;18.2;14.7;3.6;0;11.4
11/10/15;0;5.0;22.5;12.1;1.6;0;8.7
12/10/15;0;0.0;21;10.8;0.5;5;2.4
13/10/15;0;3.0;19;15.6;0.7;3;4.4
14/10/15;0.40;19.2;19.9;15.5;0.7;3;5.0
15/10/15;0;8.6;16.2;11.9;0.9;5;6.7
16/10/15;0;7.4;17;8.8;1.0;3;7.0
17/10/15;0;2.0;17.5;9.5;0.6;1;2.6
18/10/15;0;0.0;18.2;9.5;0.3;0;3.9
19/10/15;0;3.4;19.6;12.5;2.0;3;11.1
20/10/15;0.40;0.2;18.3;11.4;4.4;1;11.1
21/10/15;0;0.0;15.9;12;3.9;0;13.9
22/10/15;0;0.0;16;10.8;3.1;1;11.1
23/10/15;1.20;0.0;18.9;11.8;3.3;0;11.6
24/10/15;0.80;0.0;23;9.8;1.7;0;9.3
25/10/15;0;0.0;20.2;7.8;0.4;6;2.1
26/10/15;0;0.0;20.9;8.6;0.4;1;2.5
27/10/15;0;0.0;17.9;7.6;0.4;6;1.9
28/10/15;0;15.2;18.2;13;0.9;5;7.9
29/10/15;0;33.8;18.4;12;1.1;1;8.4
30/10/15;0;0.2;19.4;13.1;2.4;3;10.7
31/10/15;0;0.0;17.8;13.6;4.3;0;13.7
01/11/15;0;0.0;17.2;12.2;4.4;0;13.5
02/11/15;0;0.0;18.1;10.4;3.9;0;11.4
03/11/15;0.80;0.0;20.7;6.8;0.4;0;2.0
04/11/15;4.38;0.0;21.1;13.2;0.5;5;2.1
05/11/15;62.96;0.0;21;13.1;0.5;5;2.5
06/11/15;33.47;0.0;20.6;11.7;0.6;3;3.2
07/11/15;12.75;0.0;20.7;10.3;0.5;6;2.6
08/11/15;3.98;0.0;20.4;7.1;0.4;6;2.1
09/11/15;3.59;0.2;17.9;11.6;0.6;6;4.3
10/11/15;0.40;0.0;19.2;10.3;0.5;5;2.4
11/11/15;0;0.0;15.8;12.1;0.4;5;2.2
12/11/15;0;0.0;18.9;8;0.5;0;2.7
13/11/15;0;0.2;14.8;7.3;0.3;3;1.6
14/11/15;0;0.0;19.2;11.9;0.5;7;2.5
15/11/15;0;0.0;16;12.2;0.4;5;2.0
16/11/15;0.40;0.0;17.8;10.6;0.5;6;3.4
17/11/15;0;0.0;15.8;10.9;0.6;5;3.2
18/11/15;0;0.0;17.1;13.4;0.5;1;1.8
19/11/15;0.40;0.0;16.7;12.4;0.6;6;3.4
20/11/15;0;0.0;17.5;13;1.2;4;8.8
21/11/15;0;11.6;16.6;6;3.3;7;15.9
22/11/15;0;9.2;11.6;4.3;1.6;0;17.6
23/11/15;0;0.2;9.4;3.7;2.5;0;12.7
24/11/15;0;0.6;10.1;3.4;5.0;0;13.0
25/11/15;0;0.0;9.7;-0.3;0.7;5;9.1
26/11/15;0;0.0;9.7;4.4;5.1;0;19.1
27/11/15;0;0.0;10.9;3.8;3.4;1;16.0
28/11/15;0;0.0;10;0;0.6;3;3.6
29/11/15;0;0.0;14;3;0.4;1;3.2
30/11/15;0;0.0;13.4;3.4;0.1;6;1.3
02/12/15;0.40;0.0;15.7;10;0.3;3;2.7
03/12/15;0.40;0.0;11.9;7.8;0.7;3;3.0
04/12/15;7.97;0.0;11.6;5;0.1;3;2.1
05/12/15;140.26;0.0;14.6;6.7;0.2;1;2.3
06/12/15;52.60;0.0;10.7;3;0.1;1;1.8
07/12/15;12.75;0.0;12.2;2.6;0.1;5;2.0
08/12/15;1.59;0.2;12.4;6.2;0.2;3;2.0
09/12/15;5.18;1.0;14;5.3;0.2;3;3.7
10/12/15;0.80;0.0;15.4;4.5;1.8;3;7.6
11/12/15;0;0.0;13.7;0.3;0.4;5;2.6
12/12/15;0;0.0;12.9;6.3;0.6;4;3.3
13/12/15;0;0.0;11.5;9.7;0.3;3;1.7
14/12/15;0;0.0;12.5;4.4;0.4;1;2.6
15/12/15;0;0.2;8.7;3;0.3;6;1.9
16/12/15;0;0.0;13.3;5.5;0.4;0;2.2
17/12/15;0;0.2;14;2.5;0.4;1;2.1
18/12/15;0;0.0;9.7;3.7;0.3;6;2.1
19/12/15;0;0.0;14.7;6;0.4;0;2.4
20/12/15;0;0.2;9.4;3.7;0.5;1;2.1
21/12/15;0;0.2;11.5;4;0.6;1;2.1
22/12/15;0;0.8;10.5;7.8;0.3;2;1.5
23/12/15;0;0.8;13.7;9.7;0.4;7;2.4
24/12/15;0;0.0;14;9.7;0.5;5;2.0
25/12/15;0;0.0;15.2;6.3;0.4;6;2.3
26/12/15;0;0.2;8.4;4.4;0.6;6;2.0
27/12/15;0;0.2;7.7;2.9;0.6;0;1.9
28/12/15;0;0.2;7.2;1.7;0.5;0;2.2
29/12/15;0;0.0;13.8;4.1;0.5;5;2.7
30/12/15;0;0.2;12.4;2.3;2.6;5;14.3
31/12/15;0;0.0;9.1;1.3;2.6;1;10.1
01/01/16;0;0.0;11.4;0.6;0.7;1;4.3
03/01/16;0.80;17.6;9.8;4.7;1.9;7;8.2
04/01/16;7.97;5.8;9.9;4.5;0.5;5;4.2
05/01/16;12.35;6.4;11.2;5.5;0.5;1;3.9
06/01/16;12.35;16.4;8.3;5.7;0.6;3;3.5
07/01/16;17.93;3.2;8.7;4.2;0.5;0;2.6
08/01/16;1.59;5.6;10.4;7.5;0.5;4;2.6
09/01/16;3.98;0.2;16;8.5;0.8;1;4.2
10/01/16;0.40;5.8;16.3;11.1;1.9;5;7.4
11/01/16;0.40;0.2;16.2;10.8;3.0;1;13.8
12/01/16;0;3.6;13.5;10.5;2.6;4;11.1
13/01/16;0;0.0;14.4;5;1.0;5;5.1
14/01/16;0;1.4;7.4;3.6;0.8;1;4.2
15/01/16;0;29.8;11.7;0.5;1.0;0;8.4
16/01/16;0;0.2;9.2;-0.1;3.0;5;11.8
17/01/16;0;0.0;8.6;-0.9;1.7;1;11.4
18/01/16;0;0.0;7.8;-1.6;1.3;0;6.9
19/01/16;0;0.0;8.5;-3.3;0.7;1;4.7
20/01/16;0;0.0;6;-3.3;0.4;6;2.4
21/01/16;0;0.0;11.3;-0.7;1.0;0;5.4
22/01/16;0;0.0;10.8;-1.4;1.4;3;6.5
23/01/16;0.40;0.0;6;-0.5;0.4;3;2.3
24/01/16;0;0.0;12;-1.7;0.2;5;2.2
25/01/16;0;0.2;10.2;2.8;0.2;5;2.4
26/01/16;0;0.0;13.4;6.4;0.4;2;3.2
27/01/16;0;0.2;12.8;10.5;1.1;5;6.0
28/01/16;0;1.0;12.5;10.4;0.5;5;2.6
29/01/16;0.40;0.8;14.8;10.2;0.6;6;3.6
30/01/16;0;0.4;15.5;10.1;1.8;3;8.9
31/01/16;0;0.0;12.7;10.8;2.0;7;7.8
01/02/16;0;1.8;17.9;8.5;0.6;6;3.3
03/02/16;0;0.6;13.5;5.9;1.2;6;13.8
04/02/16;3.19;4.2;14;3;0.8;1;6.7
05/02/16;11.16;0.0;14.6;0.6;0.6;5;2.8
06/02/16;7.57;0.0;13.6;2;0.5;3;2.2
07/02/16;23.91;0.0;12.9;9.5;1.6;3;7.7
08/02/16;1.99;0.4;14.4;9.8;1.2;6;7.9
09/02/16;5.18;1.4;15.4;11.1;2.8;5;12.5
10/02/16;0.80;8.6;13.5;6.7;2.9;5;12.7
